PCTNUM,PRECINCTNA,CDE_COUNTY,COUNTYNAME,Registered Voters,Harris,Trump,Oliver,Stein,Write-in,PresTot,Gallego,Lake,Quintana,Write-in,SenTot,Engel,Ciscomani,Eastwood,Write-in,"GRIJALVA, RAÃšL M.","BUTIEREZ SR., DANIEL FRANCIS",Write-in,"SHAH, AMISH","SCHWEIKERT, DAVID",Write-in,"NEZ, JONATHAN","CRANE, ELI",Write-in,"ANSARI, YASSAMIN","ZINK, JEFF","AVERSA, ALAN",Write-in,"STANTON, GREG","COOPER, KELLY","BECK-JONES, VINCENT",Write-in,"SCHAFFNER, KATRINA","BIGGS, ANDY",Write-in,"WHITTEN, GREGORY","HAMADEH, ABRAHAM ""ABE""",Write-in,"SMITH, QUACY","GOSAR, PAUL",Write-in
MC0449,0449 LIBERTY,MC,Maricopa,1518,295,917,4,1,3,1220,323,851,24,3,1201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,865,3
MC0450,0450 LILAC,MC,Maricopa,4426,1634,1779,17,21,11,3462,1769,1565,76,10,3420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1596,1652,4
MC0451,0451 LIME,MC,Maricopa,902,192,561,2,1,2,758,218,525,9,0,752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,532,0,0,0,0,0,0,0
MC0452,0452 LINDNER,MC,Maricopa,2907,980,1411,10,12,13,2426,1043,1284,54,9,2390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,961,1310,4,0,0,0
MC0453,0453 LIONS,MC,Maricopa,899,388,411,8,4,6,817,402,388,10,5,805,0,0,0,0,0,0,0,363,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0454,0454 LISBON,MC,Maricopa,4159,1314,1858,22,18,8,3220,1425,1673,69,5,3172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1271,1728,3
MC0455,0455 LITCHFIELD,MC,Maricopa,2114,781,886,11,10,8,1696,843,803,29,0,1675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,755,850,1
MC0456,0456 LOBO,MC,Maricopa,3400,1051,1727,20,14,8,2820,1140,1578,49,11,2778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015,1654,2,0,0,0,0,0,0
MC0457,0457 LOLA,MC,Maricopa,3141,1243,1294,7,15,13,2572,1334,1134,58,12,2538,0,0,0,0,0,0,0,1218,1226,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0458,0458 LOMA LINDA,MC,Maricopa,2729,1479,592,13,15,6,2105,1530,515,37,2,2084,0,0,0,0,0,0,0,0,0,0,0,0,0,1420,537,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0459,0459 LOMA VERDES,MC,Maricopa,2261,694,1301,9,10,9,2023,770,1203,24,4,2001,0,0,0,0,0,0,0,683,1273,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0460,0460 LONE BUTTE,MC,Maricopa,29,12,3,0,1,0,16,13,3,0,0,16,0,0,0,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0461,0461 LONE MOUNTAIN,MC,Maricopa,3694,1128,2137,15,8,8,3296,1250,1958,32,5,3245,0,0,0,0,0,0,0,1078,2105,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0462,0462 LONE TREE,MC,Maricopa,2662,858,1486,13,8,10,2375,942,1350,41,4,2337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,839,1416,2,0,0,0
